voltage [V],current [A],time [s]
-0.002749056,-2.520016e-05,63.19033
-0.002748251,-2.509929e-05,63.33136
-0.002749145,-2.499996e-05,63.47241
-0.00274837,-2.490055e-05,63.61345
-0.002747625,-2.479948e-05,63.7545
-0.002747536,-2.47003e-05,63.89554
-0.002746791,-2.459929e-05,64.0366
-0.002746403,-2.45001e-05,64.17765
-0.002746016,-2.440071e-05,64.31871
-0.002745837,-2.429991e-05,64.45975
-0.002746016,-2.420065e-05,64.6008
-0.002744794,-2.409953e-05,64.74184
-0.002745152,-2.400012e-05,64.8829
-0.002744853,-2.389918e-05,65.02395
-0.002744585,-2.380001e-05,65.165
-0.002744526,-2.37007e-05,65.30605
-0.002743512,-2.359973e-05,65.4471
-0.002742946,-2.350043e-05,65.58815
-0.002742857,-2.339951e-05,65.7292
-0.002742708,-2.330018e-05,65.87027
-0.002742648,-2.319884e-05,66.01132
-0.00274235,-2.309958e-05,66.15237
-0.002741694,-2.300038e-05,66.2934
-0.002740771,-2.289942e-05,66.43448
-0.002740771,-2.280022e-05,66.57552
-0.002740651,-2.269914e-05,66.71657
-0.002740532,-2.259976e-05,66.85763
-0.002739757,-2.250064e-05,66.9987
-0.00273931,-2.239965e-05,67.13974
-0.002738714,-2.230027e-05,67.28078
-0.002738804,-2.219931e-05,67.42183
-0.002738327,-2.210018e-05,67.56286
-0.002738416,-2.199911e-05,67.7039
-0.002737224,-2.189979e-05,67.84495
-0.002737522,-2.180049e-05,67.98602
-0.002737552,-2.169966e-05,68.12706
-0.002737373,-2.16003e-05,68.26813
-0.00273633,-2.149915e-05,68.40918
-0.0027363,-2.139984e-05,68.55024
-0.002735466,-2.129881e-05,68.69127
-0.002736062,-2.119964e-05,68.83232
-0.002735049,-2.110032e-05,68.97337
-0.002734333,-2.099939e-05,69.11445
-0.002734065,-2.090006e-05,69.25549
-0.002733827,-2.079918e-05,69.39654
-0.002733171,-2.06999e-05,69.53759
-0.002733201,-2.060046e-05,69.67863
-0.002732903,-2.049943e-05,69.81967
-0.002732635,-2.040033e-05,69.96072
-0.002732038,-2.029933e-05,70.10177
-0.002732098,-2.020001e-05,70.2428
-0.002731889,-2.009902e-05,70.38384
-0.002731025,-1.999988e-05,70.52488
-0.002730787,-1.990044e-05,70.66592
-0.002730429,-1.979941e-05,70.80696
-0.002730012,-1.970024e-05,70.94801
-0.002730161,-1.959926e-05,71.08906
-0.00272873,-1.950009e-05,71.23012
-0.002728909,-1.940077e-05,71.37115
-0.002728283,-1.929984e-05,71.51221
-0.002728015,-1.920045e-05,71.65327
-0.002727449,-1.909964e-05,71.79432
-0.002727836,-1.90003e-05,71.93538
-0.002726734,-1.889936e-05,72.07644
-0.002726644,-1.879995e-05,72.21747
-0.002726227,-1.870086e-05,72.35852
-0.002725869,-1.859987e-05,72.49957
-0.002725631,-1.850046e-05,72.64064
-0.002724946,-1.839953e-05,72.78168
-0.002725095,-1.830021e-05,72.92273
-0.002725363,-1.819937e-05,73.0638
-0.002723962,-1.809998e-05,73.20486
-0.002723455,-1.800053e-05,73.3459
-0.002723485,-1.789957e-05,73.48693
-0.002723306,-1.780032e-05,73.62798
-0.00272271,-1.769932e-05,73.76902
-0.002722144,-1.76001e-05,73.91008
-0.002722234,-1.750079e-05,74.05113
-0.002722651,-1.739994e-05,74.1922
-0.002721637,-1.730063e-05,74.33324
-0.002721608,-1.719959e-05,74.47429
-0.002720684,-1.710017e-05,74.61533
-0.002719969,-1.699917e-05,74.75638
-0.002720416,-1.690004e-05,74.89742
-0.002719492,-1.680072e-05,75.03848
-0.002719283,-1.669973e-05,75.17955
-0.002718598,-1.66004e-05,75.32059
-0.002718538,-1.649956e-05,75.46164
-0.00271821,-1.640018e-05,75.60268
-0.002718031,-1.630055e-05,75.74374
-0.002717614,-1.619951e-05,75.88479
-0.002717286,-1.610043e-05,76.02584
-0.002717078,-1.599942e-05,76.16688
-0.002716541,-1.590015e-05,76.30794
-0.002715945,-1.579919e-05,76.44898
-0.002715766,-1.569978e-05,76.59002
-0.002715111,-1.560067e-05,76.73107
-0.002715349,-1.549964e-05,76.87213
-0.002715081,-1.540032e-05,77.01317
-0.002713889,-1.529929e-05,77.1542
-0.00271365,-1.520016e-05,77.29525
-0.002713293,-1.509915e-05,77.4363
-0.002712965,-1.499982e-05,77.57736
-0.002712786,-1.490049e-05,77.7184
-0.00271219,-1.479963e-05,77.85946
-0.002711922,-1.47003e-05,78.0005
-0.002711415,-1.459914e-05,78.14154
-0.002711564,-1.449982e-05,78.28257
-0.002710909,-1.440072e-05,78.42362
-0.002709985,-1.42996e-05,78.56466
-0.002710283,-1.420025e-05,78.70573
-0.002709717,-1.409937e-05,78.84677
-0.002709329,-1.400003e-05,78.98784
-0.002708584,-1.389919e-05,79.12888
-0.002708584,-1.379986e-05,79.26992
-0.002708018,-1.370047e-05,79.41097
-0.002707958,-1.359938e-05,79.55201
-0.00270772,-1.350026e-05,79.69306
-0.002706915,-1.339927e-05,79.83411
-0.002706736,-1.329993e-05,79.97517
-0.002706498,-1.320061e-05,80.11621
-0.00270611,-1.309972e-05,80.25726
-0.002705395,-1.300045e-05,80.3983
-0.002705127,-1.289925e-05,80.53935
-0.002704263,-1.280007e-05,80.68039
-0.002704471,-1.269911e-05,80.82144
-0.002704144,-1.259998e-05,80.9625
-0.002703577,-1.250062e-05,81.10356
-0.002703458,-1.239967e-05,81.2446
-0.002702653,-1.230038e-05,81.38565
-0.002702236,-1.21995e-05,81.52669
-0.002702445,-1.210018e-05,81.66773
-0.00270173,-1.199912e-05,81.80877
-0.002701581,-1.189984e-05,81.94981
-0.002700597,-1.180067e-05,82.09085
-0.002700299,-1.169968e-05,82.23189
-0.002699584,-1.160041e-05,82.37294
-0.002699703,-1.14993e-05,82.51398
-0.002698541,-1.14e-05,82.65503
-0.002698898,-1.130089e-05,82.79607
-0.002698213,-1.119985e-05,82.93714
-0.002698213,-1.110036e-05,83.0782
-0.002697527,-1.099937e-05,83.21927
-0.00269714,-1.090032e-05,83.36031
-0.002696753,-1.079915e-05,83.50137
-0.002696365,-1.069991e-05,83.64242
-0.002696007,-1.060066e-05,83.78346
-0.002694994,-1.049977e-05,83.92451
-0.002694994,-1.040044e-05,84.06557
-0.002694726,-1.029934e-05,84.20663
-0.00269419,-1.020008e-05,84.34766
-0.002693444,-1.010064e-05,84.48871
-0.002693981,-9.999829e-06,84.62975
-0.002692848,-9.900526e-06,84.77079
