voltage [V],current [A],time [s]
-0.002222329,-3.499765e-06,65.58843
-0.002164453,-3.398673e-06,65.7295
-0.002109855,-3.299443e-06,65.87054
-0.002049565,-3.200257e-06,66.01161
-0.001988471,-3.099136e-06,66.15266
-0.001918346,-2.999819e-06,66.2937
-0.001859874,-2.898945e-06,66.43474
-0.001775086,-2.799468e-06,66.57578
-0.001700491,-2.698667e-06,66.71683
-0.001611024,-2.599321e-06,66.85788
-0.001520097,-2.499713e-06,66.99893
-0.001426786,-2.39865e-06,67.13999
-0.00134331,-2.299552e-06,67.28105
-0.001288682,-2.198576e-06,67.42208
-0.001220465,-2.099201e-06,67.56312
-0.001153082,-2.00003e-06,67.70417
-0.001075953,-1.899156e-06,67.84522
-0.0009913146,-1.799781e-06,67.98627
-0.0008860528,-1.698616e-06,68.12732
-0.0008077621,-1.599372e-06,68.26837
-0.0007360578,-1.498396e-06,68.40941
-0.0006624758,-1.399152e-06,68.55046
-0.0005859435,-1.299937e-06,68.69152
-0.0005146265,-1.198976e-06,68.83255
-0.0004434586,-1.099615e-06,68.97361
-0.0003729165,-9.986979e-07,69.11468
-0.0003082454,-8.99352e-07,69.25573
-0.0002415478,-7.981871e-07,69.39679
-0.0001743138,-6.987539e-07,69.53782
-0.0001323521,-5.997426e-07,69.67887
7.003546e-06,-4.987378e-07,69.81991
6.705523e-06,-3.993337e-07,69.96094
6.854534e-06,-2.983143e-07,70.10198
6.67572e-06,-1.990556e-07,70.24302
7.092953e-06,-9.985524e-08,70.38404
6.79493e-06,1.280569e-09,70.52508
7.212162e-06,9.998621e-08,70.66643
6.824732e-06,1.991866e-07,70.80749
6.943941e-06,2.985471e-07,70.94854
7.18236e-06,3.995519e-07,71.08959
7.092953e-06,4.988106e-07,71.23063
6.616116e-06,5.998008e-07,71.37167
7.18236e-06,6.98943e-07,71.51271
7.092953e-06,7.999188e-07,71.65377
6.914139e-06,8.99352e-07,71.7948
7.420778e-06,9.987707e-07,71.93587
7.122755e-06,1.099601e-06,72.07691
6.943941e-06,1.198932e-06,72.21796
7.271767e-06,1.299835e-06,72.35902
7.122755e-06,1.399152e-06,72.50005
6.407499e-06,1.498338e-06,72.6411
6.884336e-06,1.599328e-06,72.78212
6.645918e-06,1.698689e-06,72.92316
7.092953e-06,1.799723e-06,73.0642
7.18236e-06,1.899025e-06,73.20525
7.241964e-06,1.999826e-06,73.34628
6.28829e-06,2.099157e-06,73.48733
7.122755e-06,2.198387e-06,73.62837
7.241964e-06,2.299392e-06,73.7694
6.79493e-06,2.398607e-06,73.91044
6.854534e-06,2.499539e-06,74.05148
6.854534e-06,2.599219e-06,74.19254
7.361174e-06,2.70021e-06,74.33361
7.361174e-06,2.799366e-06,74.47466
7.18236e-06,2.898698e-06,74.6157
